WatersystemID,PWS,Basin-Su,Basin -_1,Latitude,Longitude,Service Co,FacilityN,WaterType,GSA_Name
CA2710012,CWSC SALINAS HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.602284,-121.638613,1652,WELL 33-01 - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710012,CWSC SALINAS HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.623767,-121.665882,1652,WELL 40-01 - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710012,CWSC SALINAS HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.600234,-121.631692,1652,WELL 49-01 - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710012,CWSC SALINAS HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.601166,-121.633412,1652,WELL 50-01 - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710012,CWSC SALINAS HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.600234,-121.631692,1652,WELL 63-01 - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710012,CWSC SALINAS HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.600234,-121.631692,1652,WELL 70-02 STAND-BY,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710012,CWSC SALINAS HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.600234,-121.631692,1652,WELL 71-01,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710019,CWSC OAK HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.781269,-121.708071,887,WELL 201-01 - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710019,CWSC OAK HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.782603,-121.704382,887,WELL 202-01 - RAW - STANDBY,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710019,CWSC OAK HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.775435,-121.722126,887,WELL 203-01 - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710019,CWSC OAK HILLS,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.775435,-121.722126,887,WELL 205-01 RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710023,TASCO SPRECKELS WATER COMPANY,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.62326,-121.650634,327,WELL 02 - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710023,TASCO SPRECKELS WATER COMPANY,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.62326,-121.650634,327,WELL 03 (22R) - RAW,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA2710023,TASCO SPRECKELS WATER COMPANY,3-004.01,SALINAS VALLEY - 180/400 FOOT AQUIFER,36.62326,-121.650634,327,WELL 04 - RAW- PENDING,GW,Salinas Valley Basin GSA - 180/400 Foot Aquifer
CA4000203,IRISH HILLS MUTUAL WATER CO,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.67733,-120.612382,26,WELL 08,GW,City of Paso Robles GSA
CA4000203,IRISH HILLS MUTUAL WATER CO,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.67733,-120.612382,26,WELL A,GW,City of Paso Robles GSA
CA4000781,PASO 360,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.650767,-120.621443,1,WELL 01,GW,City of Paso Robles GSA
CA4000788,HUNTER RANCH GOLF COURSE,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.652892,-120.618193,1,WELL 02 - STANDBY,GW,City of Paso Robles GSA
CA4000804,TRUMPET VINE CATERING,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.623489,-120.686971,1,WELL 01,GW,City of Paso Robles GSA
CA4000827,HUERHUERO RANCH MUTUAL WATER COMPANY,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.620396,-120.68959,42,WELL 02,GW,City of Paso Robles GSA
CA4000827,HUERHUERO RANCH MUTUAL WATER COMPANY,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.620396,-120.68959,42,WELL 06,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.657638,-120.640386,10626,AIRPORT WELL 18 (1993) - DRY CREEK,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.676946,-120.634224,10626,AVERY WELL 24,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.607076,-120.681973,10626,BORCHARDT WELL 05,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.64843,-120.671974,10626,CUESTA WELL 22,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.66319,-120.640543,10626,FOX WELL 21,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.606407,-120.654287,10626,OSBORNE WELL 14,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.616667,-120.683333,10626,RONCONI WELL 01,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.616667,-120.683333,10626,RONCONI WELL 04,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.617361,-120.683917,10626,RONCONI WELL 16,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.608721,-120.642429,10626,ROYAL OAK WELL 20,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.639321,-120.64256,10626,SCHWARTZ WELL 15 (1990),GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.608562,-120.656606,10626,SHERWOOD WELL 09,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.611622,-120.650393,10626,SHERWOOD WELL 11,GW,City of Paso Robles GSA
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.665428,-120.613241,10626,TARR WELL,GW,City of Paso Robles GSA
CA4010831,ESTRELLA CORRECTIONAL FACILITY,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.669682,-120.646695,36,WELL 01 (1942),GW,City of Paso Robles GSA
CA4010831,ESTRELLA CORRECTIONAL FACILITY,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.669994,-120.64156,36,WELL 03 (1957) - STANDBY,GW,City of Paso Robles GSA
CA4010831,ESTRELLA CORRECTIONAL FACILITY,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.665075,-120.647797,36,WELL 04 (1976),GW,City of Paso Robles GSA
CA4000207,CLEARWATER NURSERY,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.518665,-120.524642,1,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000210,CRESTON COUNTRY STORE,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.518665,-120.524642,1,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000300,BROKEN EARTH WINERY,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.658952,-120.595185,1,WELL 02,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000512,BELLA VISTA MOBILE LODGE,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.661041,-120.504533,84,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000554,GREEN RIVER MUTUAL WATER CO.,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.664887,-120.500325,115,WELL 03 - ALMOND,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000554,GREEN RIVER MUTUAL WATER CO.,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.664887,-120.500325,115,WELL 04 - NEW ESTRELLA,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000620,SATCOM WATER SUPPLY--CAMP ROBERTS,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.719479,-120.755748,1,WELL 02,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000653,RANCHO COLINA MOBILE HOME PARK,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.517556,-120.523303,126,WELL 01 - STANDBY,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000653,RANCHO COLINA MOBILE HOME PARK,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.517556,-120.523303,126,WELL 02,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000655,RINCONADA TRAILER PARK,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.518037,-120.522607,15,WELL 02,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000693,CRESTON ELEMENTARY SCHOOL,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.517556,-120.523303,1,WELL 02,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000699,SAN PASO TRUCK STOP,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.695351,-120.698675,1,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000708,LOADING CHUTE,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.517733,-120.525307,1,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000775,MUSTANG SPRINGS MUTUAL WATER,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.669722,-120.567905,16,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000781,PASO 360,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.669513,-120.567065,1,WELL 02,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000788,HUNTER RANCH GOLF COURSE,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.682124,-120.698134,1,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000789,SPANISH LAKES MUTUAL WATER CO,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.587099,-120.679414,1,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000790,PASO ROBLES RV RANCH,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.682124,-120.698134,1,WELL 01,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000802,SANTA YSABEL RANCH MWC,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.587099,-120.679414,146,"WELL 02, RANCH HOUSE WELL",GW,County of San Luis Obispo GSA - Paso Robles Area
CA4000803,RANCHO SALINAS  MBWC,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.677491,-120.700399,20,WELL 03,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4010007,PASO ROBLES WATER DEPARTMENT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.648417,-120.660545,10626,BUTTERFIELD WELL 12,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4010028,SLO CSA NO. 16 - SHANDON,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.656776,-120.37905,342,WELL 04,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4010028,SLO CSA NO. 16 - SHANDON,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.65682,-120.380359,342,WELL 05,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4010900,CALTRANS - SHANDON REST STOP,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.674191,-120.347031,13,WELL 02,GW,County of San Luis Obispo GSA - Paso Robles Area
CA4010010,SAN MIGUEL COMMUNITY SERVICES DISTRICT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.750029,-120.693762,784,TERRACE WELL,GW,San Miguel Community Services District GSA
CA4010010,SAN MIGUEL COMMUNITY SERVICES DISTRICT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.750029,-120.693762,784,WELL 03,GW,San Miguel Community Services District GSA
CA4010010,SAN MIGUEL COMMUNITY SERVICES DISTRICT,3-004.06,SALINAS VALLEY - PASO ROBLES AREA,35.754877,-120.693317,784,WELL 04 (1990),GW,San Miguel Community Services District GSA
CA4200647,COMMUNITY CHRISTIAN SCHOOL,3-013,CUYAMA VALLEY,34.829128,-119.466585,4,WELL #1,GW,Cuyama Basin GSA
CA4200854,IMERYS MINERALS CALIFORNIA INC,3-013,CUYAMA VALLEY,34.826395,-119.465424,1,WELL #8,GW,Cuyama Basin GSA
CA4200856,SAGEBRUSH ANNIE'S,3-013,CUYAMA VALLEY,34.826395,-119.465424,2,WELL #1,GW,Cuyama Basin GSA
CA4200872,VENTUCOPA WATER SUPPLY,3-013,CUYAMA VALLEY,34.829128,-119.466585,9,WELL #1,GW,Cuyama Basin GSA
CA4200915,SAN LORENZO SEMINARY,3-013,CUYAMA VALLEY,34.847268,-119.480179,5,WELL #1,GW,Cuyama Basin GSA
CA4200925,SANTA BARBARA PISTACHIO CO,3-013,CUYAMA VALLEY,34.847268,-119.480179,3,WELL,GW,Cuyama Basin GSA
CA4210009,CUYAMA COMMUNITY SERVICES DISTRICT,3-013,CUYAMA VALLEY,34.934595,-119.689803,232,REHOBOTH 01 (HILL 01),GW,Cuyama Basin GSA
CA4210009,CUYAMA COMMUNITY SERVICES DISTRICT,3-013,CUYAMA VALLEY,34.927821,-119.686168,232,REHOBOTH 02 (HILL 02),GW,Cuyama Basin GSA
CA5603302,LLOYD-BUTLER MUTUAL WATER COMPANY,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.280861,-119.125561,6,JBL 3,GW,County of Ventura GSA - Oxnard Basin Outlying Areas
CA5603302,LLOYD-BUTLER MUTUAL WATER COMPANY,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.280861,-119.125561,6,JBL 4,GW,County of Ventura GSA - Oxnard Basin Outlying Areas
CA5603302,LLOYD-BUTLER MUTUAL WATER COMPANY,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.280861,-119.125561,6,JLB-6,GW,County of Ventura GSA - Oxnard Basin Outlying Areas
CA5603302,LLOYD-BUTLER MUTUAL WATER COMPANY,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.280861,-119.125561,6,JLB-7,GW,County of Ventura GSA - Oxnard Basin Outlying Areas
CA5602101,ESTERINA PROPERTIES,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.153176,-119.12016,16,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602101,ESTERINA PROPERTIES,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.152778,-119.119167,16,WELL 02 - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602108,GARDEN ACRES MUTUAL WATER CO,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.227415,-119.130486,135,WELL 03 (1993),GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602109,GLENVIEW MOBILE PARK,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.15436,-119.125285,26,WELL 02,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602110,NAVALAIR MOBILE HOME PARK,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.140309,-119.105169,52,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602110,NAVALAIR MOBILE HOME PARK,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.140291,-119.105068,52,WELL 02,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602111,NYELAND ACRES MUTUAL WATER CO,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.22454,-119.140073,183,WELL 04,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602117,STRICKLAND ACRES,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.259554,-119.149776,130,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602117,STRICKLAND ACRES,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.259508,-119.149831,130,WELL 02,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602133,BEEDY STREET WATER SYSTEM/INDUSTRIAL,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.254167,-119.155833,5,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602403,LAGUNA VISTA SCHOOL/OCEANVIEW SCHOOL DIS,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.160795,-119.09495,1,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602407,RIO MESA HIGH SCHOOL/OXNARD UHS,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.25301,-119.142681,1,WELL 01 - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602407,RIO MESA HIGH SCHOOL/OXNARD UHS,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.252953,-119.142406,1,WELL 02,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602512,BOUQUET MULTIMEDIA,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.143889,-119.105556,2,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602513,PYRAMID FLOWERS,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.208666,-119.221623,1,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602514,VULCAN MATERIALS COMPANY - CAL MAT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.270976,-119.145578,1,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602516,WELL-PICT BERRIES WS,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.174667,-119.09325,1,WELL B1,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5602516,WELL-PICT BERRIES WS,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.174667,-119.09325,1,WELL C5 - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5603116,"NISHI QUALITY FLOWERS, INC.",4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.163889,-119.122444,2,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5603122,"STATE READY MIX, INC.",4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.274333,-119.13405,1,WELL 03,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610001,DEMPSEY ROAD MUTUAL WATER CO,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.172907,-119.173765,301,WELL 01 - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200442,-119.176342,39760,WELL 20,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200442,-119.176342,39760,WELL 22 (1990),GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,WELL 23 (1990) - ACTIVE (4/22/03),GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,WELL 28,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,WELL 29,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,WELL 30,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,WELL 31,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,WELL 32,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,WELL 33,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,WELL 34,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610007,OXNARD WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.200839,-119.176065,39760,"WELLS 32, 33 & 34 BLENDED RAW",GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610009,PORT HUENEME WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.159124,-119.187894,5819,WELL 04A - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610009,PORT HUENEME WATER DEPT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.176052,-119.197568,5819,WELL 06A - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610010,RIO PLAZA WATER CO INC,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.242522,-119.158036,520,WELL 02,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610010,RIO PLAZA WATER CO INC,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.242092,-119.157524,520,WELL 03 (1B),GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610017,VENTURA WATER DEPARTMENT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.242661,-119.211111,31987,GOLF COURSE WELL 05-TREATED AT BAILY TP,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610017,VENTURA WATER DEPARTMENT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.241975,-119.207723,31987,GOLF COURSE WELL 06-TREATED AT BAILY TP,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610017,VENTURA WATER DEPARTMENT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.242661,-119.211111,31987,GOLF COURSE WELL 07,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610017,VENTURA WATER DEPARTMENT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.242661,-119.211111,31987,MOUND WELL 01 - TREATED AT BAILY TP,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610017,VENTURA WATER DEPARTMENT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.242661,-119.211111,31987,NYE WELL 11,GU,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610017,VENTURA WATER DEPARTMENT,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.242661,-119.211111,31987,SATICOY WELL 3 (ASTER),GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610029,VINEYARD AVENUE ACRES MWC,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.238865,-119.166784,364,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610029,VINEYARD AVENUE ACRES MWC,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.238716,-119.166806,364,WELL 02,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610035,RIO MANOR MUTUAL WATER CO,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.233333,-119.166667,294,WELL 01,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610035,RIO MANOR MUTUAL WATER CO,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.233333,-119.166667,294,WELL 02,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.234321,-119.15427,15,OH WELL 17,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.243982,-119.153678,15,WELL 02A,GU,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.247286,-119.151752,15,WELL 04,GU,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.248442,-119.15343,15,WELL 05,GU,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.24971,-119.155314,15,WELL 06,GU,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.248453,-119.157121,15,WELL 07,GU,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.246546,-119.156917,15,WELL 08,GU,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.239312,-119.153292,15,WELL 11,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.250407,-119.143394,15,WELL 12 - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.245671,-119.148614,15,WELL 13 - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.234321,-119.15427,15,WELL 14 - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.247344,-119.15811,15,WELL 15,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610046,UNITED WTR CONS DIST,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.234321,-119.15427,15,WELL 16,GU,Fox Canyon Groundwater Management Agency GSA - Oxnard
CA5610056,VINEYARD AVE ESTATES MWC,4-004.02,SANTA CLARA RIVER VALLEY - OXNARD,34.233333,-119.15,342,WELL 01 - STANDBY,GW,Fox Canyon Groundwater Management Agency GSA - Oxnard
